7.94328400e-03 1.08286637e+01
7.07945600e-03 1.08296329e+01
6.30957300e-03 1.08303628e+01
5.62341300e-03 1.08296072e+01
5.01187300e-03 1.08270272e+01
4.46683700e-03 1.08230621e+01
3.98107100e-03 1.08183930e+01
3.54813300e-03 1.08132298e+01
3.16227800e-03 1.08083426e+01
2.81838300e-03 1.08042800e+01
2.51188700e-03 1.07997968e+01
2.23872100e-03 1.07937212e+01
1.99526200e-03 1.07843537e+01
1.77827900e-03 1.07703970e+01
1.58489300e-03 1.07517199e+01
1.41253800e-03 1.07286317e+01
1.25892500e-03 1.07017420e+01
1.12201800e-03 1.06713443e+01
1.00000000e-03 1.06332380e+01
8.91251000e-04 1.05837550e+01
7.94328400e-04 1.05197772e+01
7.07945600e-04 1.04387110e+01
6.30957200e-04 1.03380611e+01
5.62341300e-04 1.02142434e+01
5.01187300e-04 1.00587419e+01
4.46683700e-04 9.86544722e+00
3.98107100e-04 9.62940024e+00
3.54813400e-04 9.34735667e+00
3.16227800e-04 9.00494600e+00
2.81838300e-04 8.59272413e+00
2.51188700e-04 8.11056298e+00
2.23872100e-04 7.56534509e+00
1.99526200e-04 6.96665301e+00
1.77827900e-04 6.33782447e+00
1.58489300e-04 5.72974374e+00
1.41253800e-04 5.17649410e+00
1.25892500e-04 4.69995552e+00
1.12201800e-04 4.31179591e+00
1.00000000e-04 4.01019813e+00
8.91250500e-05 3.78526502e+00
7.94328400e-05 3.62572834e+00
7.07945700e-05 3.51934483e+00
6.30957700e-05 3.45361024e+00
5.62341300e-05 3.41647374e+00
5.01187000e-05 3.39738467e+00
4.46683700e-05 3.38809796e+00
3.98107100e-05 3.38548647e+00
3.54813500e-05 3.38427220e+00
3.16227800e-05 3.38397281e+00
2.81838200e-05 3.38389105e+00
2.51188700e-05 3.38387645e+00
2.23872100e-05 3.38387415e+00
1.99526300e-05 3.38387397e+00
0.00000000e+00 3.38387465e+00
